id,_id,sensor_ver,msg_ver,sensorID,macAddr,battery,temp,hPa,acc_x,acc_y,acc_z,vector,rssi,time,packetnum,krTime
10385,2022-08-06 14:22,N,4,12,60:A4:23:C9:A0:4D,3,27.3,1026,12,12,12,25,74,2022-08-06 14:22,118,2022-08-06 23:22
10386,2022-08-06 14:22,N,4,16,60:A4:23:D4:5D:A3,3.1,30.7,1006,26,32,29,59,69,2022-08-06 14:22,117,2022-08-06 23:22
10387,2022-08-06 14:24,V,3,001E,60:A4:23:7F:3D:60,1.3,29.3,1007,4,4,5,9,96,2022-08-06 14:24,112,2022-08-06 23:24
10388,2022-08-06 14:24,N,4,17,60:A4:23:D4:5D:C7,3.1,29,1009,18,19,19,37,67,2022-08-06 14:24,117,2022-08-06 23:24
10389,2022-08-06 14:24,V,3,001C,60:A4:23:7F:49:30,1.3,29.9,1007,4,4,6,10,95,2022-08-06 14:24,82,2022-08-06 23:24
10390,2022-08-06 14:25,N,4,18,60:A4:23:C9:A0:E3,3.1,31.6,1006,15,26,18,41,75,2022-08-06 14:25,117,2022-08-06 23:25
10391,2022-08-06 14:25,V,3,001D,60:A4:23:7F:3D:52,1.3,25.5,1007,4,4,6,10,91,2022-08-06 14:25,112,2022-08-06 23:25
10392,2022-08-06 14:26,N,4,10,60:A4:23:C9:A0:4C,3,29.6,1006,26,30,18,50,79,2022-08-06 14:26,119,2022-08-06 23:26
10393,2022-08-06 14:26,N,4,19,60:A4:23:D4:5D:84,3,32.3,1026,44,68,48,108,77,2022-08-06 14:26,117,2022-08-06 23:26
10394,2022-08-06 14:28,N,4,13,60:A4:23:C9:A0:3E,3,31,1025,30,25,19,50,79,2022-08-06 14:28,118,2022-08-06 23:28
10395,2022-08-06 14:29,V,3,001B,60:A4:23:7F:3D:48,1.3,27.3,1007,4,4,5,10,91,2022-08-06 14:29,112,2022-08-06 23:29
10396,2022-08-06 14:29,N,4,14,60:A4:23:C9:A0:2F,3.1,32.5,1017,26,33,24,56,84,2022-08-06 14:29,118,2022-08-06 23:29
10397,2022-08-06 14:30,N,4,11,60:A4:23:C9:A0:9B,3,32.8,1012,14,11,12,25,84,2022-08-06 14:30,119,2022-08-06 23:30
10398,2022-08-06 14:31,N,4,15,60:A4:23:C9:A0:3B,3,29.1,1030,18,23,17,39,72,2022-08-06 14:31,118,2022-08-06 23:31
10399,2022-08-06 14:32,V,3,001A,60:A4:23:7C:A5:F3,1.1,28,1007,4,4,6,10,94,2022-08-06 14:32,112,2022-08-06 23:32
10400,2022-08-06 14:32,N,4,12,60:A4:23:C9:A0:4D,3,26.4,1026,17,25,19,41,68,2022-08-06 14:32,119,2022-08-06 23:32
10401,2022-08-06 14:32,N,4,16,60:A4:23:D4:5D:A3,3.1,28.9,1006,20,25,22,46,72,2022-08-06 14:32,118,2022-08-06 23:32
10402,2022-08-06 14:34,V,3,001E,60:A4:23:7F:3D:60,1.3,29.2,1007,4,4,5,9,95,2022-08-06 14:34,113,2022-08-06 23:34
10403,2022-08-06 14:34,N,4,17,60:A4:23:D4:5D:C7,3.1,29.3,1009,18,13,15,32,69,2022-08-06 14:34,118,2022-08-06 23:34
10404,2022-08-06 14:35,N,4,18,60:A4:23:C9:A0:E3,3.1,31,1006,15,25,22,42,76,2022-08-06 14:35,118,2022-08-06 23:35
10405,2022-08-06 14:35,V,3,001D,60:A4:23:7F:3D:52,1.3,25.5,1007,5,4,6,10,92,2022-08-06 14:35,113,2022-08-06 23:35
10406,2022-08-06 14:36,N,4,10,60:A4:23:C9:A0:4C,3,28.3,1006,25,19,23,44,96,2022-08-06 14:36,120,2022-08-06 23:36
10407,2022-08-06 14:36,N,4,19,60:A4:23:D4:5D:84,3,32.3,1026,30,42,28,68,70,2022-08-06 14:36,118,2022-08-06 23:36
10408,2022-08-06 14:38,N,4,13,60:A4:23:C9:A0:3E,3,29.9,1025,25,21,17,43,69,2022-08-06 14:38,119,2022-08-06 23:38
10409,2022-08-06 14:39,V,3,001B,60:A4:23:7F:3D:48,1.3,27.3,1007,4,4,6,10,91,2022-08-06 14:39,113,2022-08-06 23:39
10410,2022-08-06 14:39,N,4,14,60:A4:23:C9:A0:2F,3.1,31.9,1017,21,23,17,41,80,2022-08-06 14:39,119,2022-08-06 23:39
10411,2022-08-06 14:40,N,4,11,60:A4:23:C9:A0:9B,3,32.9,1012,25,19,21,44,90,2022-08-06 14:40,120,2022-08-06 23:40
10412,2022-08-06 14:41,N,4,15,60:A4:23:C9:A0:3B,3,28.3,1030,17,23,19,41,75,2022-08-06 14:41,119,2022-08-06 23:41
10413,2022-08-06 14:42,V,3,001A,60:A4:23:7C:A5:F3,1.1,27.9,1007,4,4,6,10,93,2022-08-06 14:42,113,2022-08-06 23:42
10414,2022-08-06 14:42,N,4,12,60:A4:23:C9:A0:4D,3,25.1,1026,20,27,22,46,73,2022-08-06 14:42,120,2022-08-06 23:42
10415,2022-08-06 14:42,N,4,16,60:A4:23:D4:5D:A3,3.1,29.1,1006,15,18,17,34,77,2022-08-06 14:42,119,2022-08-06 23:42
10416,2022-08-06 14:44,N,4,17,60:A4:23:D4:5D:C7,3.1,29,1009,16,17,17,34,72,2022-08-06 14:44,119,2022-08-06 23:44
10417,2022-08-06 14:44,V,3,001C,60:A4:23:7F:49:30,1.3,29.8,1007,4,4,6,10,93,2022-08-06 14:44,84,2022-08-06 23:44
10418,2022-08-06 14:45,N,4,18,60:A4:23:C9:A0:E3,3.1,30.5,1006,24,31,29,57,70,2022-08-06 14:45,119,2022-08-06 23:45
10419,2022-08-06 14:45,V,3,001D,60:A4:23:7F:3D:52,1.3,25.4,1007,4,4,6,10,91,2022-08-06 14:45,114,2022-08-06 23:45
10420,2022-08-06 14:46,N,4,10,60:A4:23:C9:A0:4C,3,28.7,1006,10,10,10,20,75,2022-08-06 14:46,121,2022-08-06 23:46
10421,2022-08-06 14:46,N,4,19,60:A4:23:D4:5D:84,3,32.9,1026,23,26,22,48,76,2022-08-06 14:46,119,2022-08-06 23:46
10422,2022-08-06 14:48,N,4,13,60:A4:23:C9:A0:3E,3,29.3,1025,20,23,17,41,72,2022-08-06 14:48,120,2022-08-06 23:48
10423,2022-08-06 14:49,V,3,001B,60:A4:23:7F:3D:48,1.3,27.3,1007,4,4,6,10,93,2022-08-06 14:49,114,2022-08-06 23:49
10424,2022-08-06 14:49,N,4,14,60:A4:23:C9:A0:2F,3.1,31.2,1017,14,15,15,30,66,2022-08-06 14:49,120,2022-08-06 23:49
10425,2022-08-06 14:50,N,4,11,60:A4:23:C9:A0:9B,3,32.9,1012,28,20,20,46,81,2022-08-06 14:50,121,2022-08-06 23:50
10426,2022-08-06 14:51,N,4,15,60:A4:23:C9:A0:3B,3,29.5,1030,11,12,12,24,76,2022-08-06 14:51,120,2022-08-06 23:51
10427,2022-08-06 14:52,V,3,001A,60:A4:23:7C:A5:F3,1.1,27.9,1007,4,4,6,10,94,2022-08-06 14:52,114,2022-08-06 23:52
10428,2022-08-06 14:52,N,4,12,60:A4:23:C9:A0:4D,3,25.4,1026,19,20,21,41,74,2022-08-06 14:52,121,2022-08-06 23:52
10429,2022-08-06 14:54,V,3,001E,60:A4:23:7F:3D:60,1.3,29.1,1007,4,4,5,9,94,2022-08-06 14:54,115,2022-08-06 23:54
10430,2022-08-06 14:54,N,4,17,60:A4:23:D4:5D:C7,3.1,29.6,1009,18,21,20,40,86,2022-08-06 14:54,120,2022-08-06 23:54
10431,2022-08-06 14:54,V,3,001C,60:A4:23:7F:49:30,1.3,29.8,1007,5,4,6,10,93,2022-08-06 14:54,85,2022-08-06 23:54
10432,2022-08-06 14:55,N,4,18,60:A4:23:C9:A0:E3,3.1,31.1,1006,12,15,14,28,80,2022-08-06 14:55,120,2022-08-06 23:55
10433,2022-08-06 14:55,V,3,001D,60:A4:23:7F:3D:52,1.3,25.3,1007,5,4,5,10,91,2022-08-06 14:55,115,2022-08-06 23:55
10434,2022-08-06 14:56,N,4,10,60:A4:23:C9:A0:4C,3,29.8,1006,8,9,9,18,73,2022-08-06 14:56,122,2022-08-06 23:56
10435,2022-08-06 14:56,N,4,19,60:A4:23:D4:5D:84,3,32.4,1026,23,25,18,45,70,2022-08-06 14:56,120,2022-08-06 23:56
10436,2022-08-06 14:58,N,4,13,60:A4:23:C9:A0:3E,3,29.3,1025,14,18,14,31,74,2022-08-06 14:58,121,2022-08-06 23:58
10437,2022-08-06 14:59,V,3,001B,60:A4:23:7F:3D:48,1.3,27.2,1007,4,4,5,10,91,2022-08-06 14:59,115,2022-08-06 23:59
10438,2022-08-06 14:59,N,4,14,60:A4:23:C9:A0:2F,3.1,30.9,1017,6,7,9,15,75,2022-08-06 14:59,121,2022-08-06 23:59
10439,2022-08-06 15:00,N,4,11,60:A4:23:C9:A0:9B,3,32.9,1012,24,18,22,43,76,2022-08-06 15:00,122,2022-08-07 0:00
10440,2022-08-06 15:01,N,4,15,60:A4:23:C9:A0:3B,3,31.9,1030,23,26,18,46,72,2022-08-06 15:01,121,2022-08-07 0:01
10441,2022-08-06 15:02,V,3,001A,60:A4:23:7C:A5:F3,1.1,27.9,1007,4,4,6,10,92,2022-08-06 15:02,115,2022-08-07 0:02
10442,2022-08-06 15:02,N,4,12,60:A4:23:C9:A0:4D,3,25.4,1026,8,11,10,21,76,2022-08-06 15:02,122,2022-08-07 0:02
10443,2022-08-06 15:02,N,4,16,60:A4:23:D4:5D:A3,3.1,33.2,1006,21,25,21,45,70,2022-08-06 15:02,121,2022-08-07 0:02
10444,2022-08-06 15:04,V,3,001E,60:A4:23:7F:3D:60,1.3,29.1,1007,4,4,5,10,95,2022-08-06 15:04,116,2022-08-07 0:04
10445,2022-08-06 15:04,N,4,17,60:A4:23:D4:5D:C7,3.1,29.2,1009,48,36,46,88,75,2022-08-06 15:04,121,2022-08-07 0:04
10446,2022-08-06 15:04,V,3,001C,60:A4:23:7F:49:30,1.3,29.7,1007,4,4,5,10,92,2022-08-06 15:04,86,2022-08-07 0:04
10447,2022-08-06 15:05,N,4,18,60:A4:23:C9:A0:E3,3.1,32.3,1006,8,10,12,21,72,2022-08-06 15:05,121,2022-08-07 0:05
10448,2022-08-06 15:05,V,3,001D,60:A4:23:7F:3D:52,1.3,25.2,1007,5,4,5,10,93,2022-08-06 15:05,116,2022-08-07 0:05
10449,2022-08-06 15:06,N,4,19,60:A4:23:D4:5D:84,3,32.3,1026,13,15,12,28,71,2022-08-06 15:06,121,2022-08-07 0:06
10450,2022-08-06 15:08,N,4,13,60:A4:23:C9:A0:3E,3,30.2,1025,9,12,11,22,82,2022-08-06 15:08,122,2022-08-07 0:08
10451,2022-08-06 15:09,V,3,001B,60:A4:23:7F:3D:48,1.3,27.1,1007,4,4,6,10,90,2022-08-06 15:09,116,2022-08-07 0:09
10452,2022-08-06 15:09,N,4,14,60:A4:23:C9:A0:2F,3.1,32.2,1017,7,6,8,15,74,2022-08-06 15:09,122,2022-08-07 0:09
10453,2022-08-06 15:10,N,4,11,60:A4:23:C9:A0:9B,3,32.9,1012,22,16,19,39,66,2022-08-06 15:10,123,2022-08-07 0:10
10454,2022-08-06 15:11,N,4,15,60:A4:23:C9:A0:3B,3,31.9,1030,14,20,14,34,81,2022-08-06 15:11,122,2022-08-07 0:11
10455,2022-08-06 15:12,V,3,001A,60:A4:23:7C:A5:F3,1.1,27.8,1007,4,4,5,10,92,2022-08-06 15:12,116,2022-08-07 0:12
10456,2022-08-06 15:12,N,4,12,60:A4:23:C9:A0:4D,3,25.8,1026,8,11,10,20,63,2022-08-06 15:12,123,2022-08-07 0:12
10457,2022-08-06 15:12,N,4,16,60:A4:23:D4:5D:A3,3.1,31.8,1006,15,23,17,38,72,2022-08-06 15:12,122,2022-08-07 0:12
10458,2022-08-06 15:14,V,3,001E,60:A4:23:7F:3D:60,1.3,29,1007,4,4,5,9,95,2022-08-06 15:14,117,2022-08-07 0:14
10459,2022-08-06 15:14,N,4,17,60:A4:23:D4:5D:C7,3.1,29.1,1009,41,50,41,89,95,2022-08-06 15:14,122,2022-08-07 0:14
10460,2022-08-06 15:14,V,3,001C,60:A4:23:7F:49:30,1.3,29.6,1007,4,4,5,10,92,2022-08-06 15:14,87,2022-08-07 0:14
10461,2022-08-06 15:15,N,4,18,60:A4:23:C9:A0:E3,3.1,31.5,1006,8,10,11,20,74,2022-08-06 15:15,122,2022-08-07 0:15
10462,2022-08-06 15:15,V,3,001D,60:A4:23:7F:3D:52,1.3,25.2,1007,4,4,5,10,91,2022-08-06 15:15,117,2022-08-07 0:15
10463,2022-08-06 15:18,N,4,13,60:A4:23:C9:A0:3E,3,30.8,1025,7,8,9,17,66,2022-08-06 15:18,123,2022-08-07 0:18
10464,2022-08-06 15:19,V,3,001B,60:A4:23:7F:3D:48,1.3,27.2,1007,4,4,6,10,90,2022-08-06 15:19,117,2022-08-07 0:19
10465,2022-08-06 15:19,N,4,14,60:A4:23:C9:A0:2F,3.1,31.9,1017,8,9,10,18,72,2022-08-06 15:19,123,2022-08-07 0:19
10466,2022-08-06 15:20,N,4,11,60:A4:23:C9:A0:9B,3,31.5,1012,31,39,34,70,73,2022-08-06 15:20,124,2022-08-07 0:20
10467,2022-08-06 15:21,N,4,15,60:A4:23:C9:A0:3B,3,32.2,1030,42,42,35,81,70,2022-08-06 15:21,123,2022-08-07 0:21
10468,2022-08-06 15:22,V,3,001A,60:A4:23:7C:A5:F3,1.1,27.7,1007,4,4,6,10,94,2022-08-06 15:22,117,2022-08-07 0:22
10469,2022-08-06 15:22,N,4,12,60:A4:23:C9:A0:4D,3,25.1,1026,8,9,11,19,64,2022-08-06 15:22,124,2022-08-07 0:22
10470,2022-08-06 15:22,N,4,16,60:A4:23:D4:5D:A3,3.1,30.4,1006,17,21,18,37,69,2022-08-06 15:22,123,2022-08-07 0:22
10471,2022-08-06 15:24,V,3,001E,60:A4:23:7F:3D:60,1.3,28.9,1007,4,5,5,10,95,2022-08-06 15:24,118,2022-08-07 0:24
10472,2022-08-06 15:24,N,4,17,60:A4:23:D4:5D:C7,3.1,30.3,1009,58,73,40,116,75,2022-08-06 15:24,123,2022-08-07 0:24
10473,2022-08-06 15:24,V,3,001C,60:A4:23:7F:49:30,1.3,29.6,1007,4,4,5,10,92,2022-08-06 15:24,88,2022-08-07 0:24
10474,2022-08-06 15:25,N,4,18,60:A4:23:C9:A0:E3,3.1,31.3,1006,7,9,10,18,77,2022-08-06 15:25,123,2022-08-07 0:25
10475,2022-08-06 15:25,V,3,001D,60:A4:23:7F:3D:52,1.3,25.1,1007,4,4,6,10,91,2022-08-06 15:25,118,2022-08-07 0:25
10476,2022-08-06 15:26,N,4,10,60:A4:23:C9:A0:4C,3,30.2,1006,21,25,18,43,71,2022-08-06 15:26,125,2022-08-07 0:26
10477,2022-08-06 15:26,N,4,19,60:A4:23:D4:5D:84,3,34.6,1026,5,4,6,11,98,2022-08-06 15:26,123,2022-08-07 0:26
10478,2022-08-06 15:28,N,4,13,60:A4:23:C9:A0:3E,3,30.3,1025,16,20,16,36,74,2022-08-06 15:28,124,2022-08-07 0:28
10479,2022-08-06 15:29,N,4,14,60:A4:23:C9:A0:2F,3.1,31.8,1017,11,11,11,22,66,2022-08-06 15:29,124,2022-08-07 0:29
10480,2022-08-06 15:30,N,4,11,60:A4:23:C9:A0:9B,3,31.8,1012,23,31,22,52,73,2022-08-06 15:30,125,2022-08-07 0:30
10481,2022-08-06 15:31,N,4,15,60:A4:23:C9:A0:3B,3,32,1030,8,10,9,19,67,2022-08-06 15:31,124,2022-08-07 0:31
10482,2022-08-06 15:31,V,3,001A,60:A4:23:7C:A5:F3,1.1,27.7,1007,4,4,6,10,94,2022-08-06 15:31,118,2022-08-07 0:32
10483,2022-08-06 15:32,N,4,12,60:A4:23:C9:A0:4D,3,25.4,1026,8,11,11,21,70,2022-08-06 15:32,125,2022-08-07 0:32
10484,2022-08-06 15:34,V,3,001E,60:A4:23:7F:3D:60,1.3,28.9,1007,4,5,5,10,94,2022-08-06 15:34,119,2022-08-07 0:34
10485,2022-08-06 15:34,N,4,17,60:A4:23:D4:5D:C7,3.1,30.9,1009,11,14,11,24,89,2022-08-06 15:34,124,2022-08-07 0:34
10486,2022-08-06 15:34,V,3,001C,60:A4:23:7F:49:30,1.3,29.5,1007,4,4,5,10,92,2022-08-06 15:34,89,2022-08-07 0:34
10487,2022-08-06 15:35,N,4,18,60:A4:23:C9:A0:E3,3.1,31.8,1006,8,10,10,19,76,2022-08-06 15:35,124,2022-08-07 0:35
10488,2022-08-06 15:35,V,3,001D,60:A4:23:7F:3D:52,1.3,25.1,1007,4,4,5,10,93,2022-08-06 15:35,119,2022-08-07 0:35
10489,2022-08-06 15:36,N,4,10,60:A4:23:C9:A0:4C,3,27.8,1006,22,26,21,46,67,2022-08-06 15:36,126,2022-08-07 0:36
10490,2022-08-06 15:36,N,4,19,60:A4:23:D4:5D:84,3,35.2,1026,10,10,10,21,75,2022-08-06 15:36,124,2022-08-07 0:36
10491,2022-08-06 15:38,N,4,13,60:A4:23:C9:A0:3E,3,29.5,1025,24,26,17,45,82,2022-08-06 15:38,125,2022-08-07 0:38
10492,2022-08-06 15:39,V,3,001B,60:A4:23:7F:3D:48,1.3,27,1007,4,4,6,10,91,2022-08-06 15:39,119,2022-08-07 0:39
10493,2022-08-06 15:39,N,4,14,60:A4:23:C9:A0:2F,3.1,30.6,1017,7,8,9,16,71,2022-08-06 15:39,125,2022-08-07 0:39
10494,2022-08-06 15:40,N,4,11,60:A4:23:C9:A0:9B,3,33,1012,16,18,15,34,93,2022-08-06 15:40,126,2022-08-07 0:40
10495,2022-08-06 15:41,N,4,15,60:A4:23:C9:A0:3B,3,30,1030,16,20,16,35,77,2022-08-06 15:41,125,2022-08-07 0:41
10496,2022-08-06 15:42,V,3,001A,60:A4:23:7C:A5:F3,1.1,27.7,1007,4,4,6,10,95,2022-08-06 15:42,119,2022-08-07 0:42
10497,2022-08-06 15:42,N,4,12,60:A4:23:C9:A0:4D,3,24.5,1026,5,13,9,19,66,2022-08-06 15:42,126,2022-08-07 0:42
10498,2022-08-06 15:42,N,4,16,60:A4:23:D4:5D:A3,3.1,31.9,1006,7,9,9,17,80,2022-08-06 15:42,125,2022-08-07 0:42
10499,2022-08-06 15:44,V,3,001E,60:A4:23:7F:3D:60,1.3,28.9,1007,4,5,5,10,95,2022-08-06 15:44,120,2022-08-07 0:44
10500,2022-08-06 15:44,N,4,17,60:A4:23:D4:5D:C7,3.1,30.9,1009,13,14,11,26,75,2022-08-06 15:44,125,2022-08-07 0:44
10501,2022-08-06 15:44,V,3,001C,60:A4:23:7F:49:30,1.3,29.5,1007,4,4,6,10,93,2022-08-06 15:44,90,2022-08-07 0:44
10502,2022-08-06 15:45,N,4,18,60:A4:23:C9:A0:E3,3.1,31.3,1006,9,12,12,23,66,2022-08-06 15:45,125,2022-08-07 0:45
10503,2022-08-06 15:45,V,3,001D,60:A4:23:7F:3D:52,1.3,25.1,1007,5,4,6,10,92,2022-08-06 15:45,120,2022-08-07 0:45
10504,2022-08-06 15:46,N,4,19,60:A4:23:D4:5D:84,3,33.1,1026,18,23,13,36,71,2022-08-06 15:46,125,2022-08-07 0:46
10505,2022-08-06 15:48,N,4,13,60:A4:23:C9:A0:3E,3,28.8,1025,24,28,19,48,73,2022-08-06 15:48,126,2022-08-07 0:48
10506,2022-08-06 15:49,V,3,001B,60:A4:23:7F:3D:48,1.3,27,1007,4,4,5,10,91,2022-08-06 15:49,120,2022-08-07 0:49
10507,2022-08-06 15:49,N,4,14,60:A4:23:C9:A0:2F,3.1,30.9,1017,16,17,14,33,81,2022-08-06 15:49,126,2022-08-07 0:49
10508,2022-08-06 15:50,N,4,11,60:A4:23:C9:A0:9B,3,33.6,1012,9,10,13,23,79,2022-08-06 15:50,127,2022-08-07 0:50
10509,2022-08-06 15:51,N,4,15,60:A4:23:C9:A0:3B,3,28.9,1030,17,20,16,36,68,2022-08-06 15:51,126,2022-08-07 0:51
10510,2022-08-06 15:52,V,3,001A,60:A4:23:7C:A5:F3,1.1,27.6,1007,4,4,6,10,95,2022-08-06 15:52,120,2022-08-07 0:52
10511,2022-08-06 15:52,N,4,12,60:A4:23:C9:A0:4D,3,24.7,1026,13,19,16,33,72,2022-08-06 15:52,127,2022-08-07 0:52
10512,2022-08-06 15:52,N,4,16,60:A4:23:D4:5D:A3,3.1,32.9,1006,6,7,8,15,82,2022-08-06 15:52,126,2022-08-07 0:52
10513,2022-08-06 15:54,N,4,17,60:A4:23:D4:5D:C7,3.1,30.5,1009,19,25,19,42,72,2022-08-06 15:54,126,2022-08-07 0:54
10514,2022-08-06 15:54,V,3,001C,60:A4:23:7F:49:30,1.3,29.4,1007,4,5,6,10,93,2022-08-06 15:54,91,2022-08-07 0:54
10515,2022-08-06 15:55,N,4,18,60:A4:23:C9:A0:E3,3.1,30.4,1006,8,11,10,20,77,2022-08-06 15:55,126,2022-08-07 0:55
10516,2022-08-06 15:55,V,3,001D,60:A4:23:7F:3D:52,1.3,25,1007,5,4,6,10,94,2022-08-06 15:55,121,2022-08-07 0:55
10517,2022-08-06 15:56,N,4,19,60:A4:23:D4:5D:84,3,31.3,1026,16,19,18,36,63,2022-08-06 15:56,126,2022-08-07 0:56
10518,2022-08-06 15:58,N,4,13,60:A4:23:C9:A0:3E,3,28.7,1025,24,29,24,53,77,2022-08-06 15:58,127,2022-08-07 0:58
10519,2022-08-06 15:59,V,3,001B,60:A4:23:7F:3D:48,1.3,27,1007,4,4,5,10,92,2022-08-06 15:59,121,2022-08-07 0:59
10520,2022-08-06 15:59,N,4,14,60:A4:23:C9:A0:2F,3.1,30.4,1017,22,30,25,52,72,2022-08-06 15:59,127,2022-08-07 0:59
10521,2022-08-06 16:00,N,4,11,60:A4:23:C9:A0:9B,3,32.9,1012,22,17,14,36,68,2022-08-06 16:00,128,2022-08-07 1:00
10522,2022-08-06 16:01,N,4,15,60:A4:23:C9:A0:3B,3,29.7,1030,55,60,45,108,70,2022-08-06 16:01,127,2022-08-07 1:01
10523,2022-08-06 16:02,V,3,001A,60:A4:23:7C:A5:F3,1.1,27.6,1007,4,4,6,10,95,2022-08-06 16:02,121,2022-08-07 1:02
10524,2022-08-06 16:02,N,4,12,60:A4:23:C9:A0:4D,3,25.2,1026,31,39,30,67,72,2022-08-06 16:02,128,2022-08-07 1:02
10525,2022-08-06 16:04,V,3,001E,60:A4:23:7F:3D:60,1.3,28.8,1007,4,4,5,9,97,2022-08-06 16:04,122,2022-08-07 1:04
10526,2022-08-06 16:04,N,4,17,60:A4:23:D4:5D:C7,3.1,28.9,1009,7,8,10,17,84,2022-08-06 16:04,127,2022-08-07 1:04
10527,2022-08-06 16:04,V,3,001C,60:A4:23:7F:49:30,1.3,29.4,1007,5,4,5,10,94,2022-08-06 16:04,92,2022-08-07 1:04
10528,2022-08-06 16:05,N,4,18,60:A4:23:C9:A0:E3,3.1,30.7,1006,7,8,8,16,75,2022-08-06 16:05,127,2022-08-07 1:05
10529,2022-08-06 16:05,V,3,001D,60:A4:23:7F:3D:52,1.3,24.9,1007,4,4,6,11,91,2022-08-06 16:05,122,2022-08-07 1:05
10530,2022-08-06 16:06,N,4,19,60:A4:23:D4:5D:84,3,30.9,1026,12,16,19,32,67,2022-08-06 16:06,127,2022-08-07 1:06
10531,2022-08-06 16:08,N,4,13,60:A4:23:C9:A0:3E,3,28.9,1026,20,21,15,38,75,2022-08-06 16:08,128,2022-08-07 1:08
10532,2022-08-06 16:09,V,3,001B,60:A4:23:7F:3D:48,1.3,26.9,1007,4,4,5,10,90,2022-08-06 16:09,122,2022-08-07 1:09
10533,2022-08-06 16:10,N,4,11,60:A4:23:C9:A0:9B,3,31.2,1012,22,17,15,37,72,2022-08-06 16:10,129,2022-08-07 1:10
10534,2022-08-06 16:11,N,4,15,60:A4:23:C9:A0:3B,3,30.2,1030,35,32,40,72,85,2022-08-06 16:11,128,2022-08-07 1:11
10535,2022-08-06 16:12,V,3,001A,60:A4:23:7C:A5:F3,1.1,27.5,1007,4,4,5,10,93,2022-08-06 16:12,122,2022-08-07 1:12
10536,2022-08-06 16:12,N,4,12,60:A4:23:C9:A0:4D,3,25.4,1026,17,26,19,43,71,2022-08-06 16:12,129,2022-08-07 1:12
10537,2022-08-06 16:12,N,4,16,60:A4:23:D4:5D:A3,3.1,33.4,1006,8,8,9,17,67,2022-08-06 16:12,128,2022-08-07 1:12
10538,2022-08-06 16:14,V,3,001E,60:A4:23:7F:3D:60,1.3,28.7,1007,4,4,5,9,100,2022-08-06 16:14,123,2022-08-07 1:14
10539,2022-08-06 16:14,N,4,17,60:A4:23:D4:5D:C7,3.1,30.3,1009,13,15,14,29,89,2022-08-06 16:14,128,2022-08-07 1:14
10540,2022-08-06 16:14,V,3,001C,60:A4:23:7F:49:30,1.3,29.4,1007,5,4,6,10,92,2022-08-06 16:14,93,2022-08-07 1:14
10541,2022-08-06 16:15,N,4,18,60:A4:23:C9:A0:E3,3.1,31.7,1006,12,15,15,29,84,2022-08-06 16:15,128,2022-08-07 1:15
10542,2022-08-06 16:15,V,3,001D,60:A4:23:7F:3D:52,1.3,25,1007,4,4,6,10,92,2022-08-06 16:15,123,2022-08-07 1:15
10543,2022-08-06 16:16,N,4,19,60:A4:23:D4:5D:84,3,33.6,1026,8,13,10,21,78,2022-08-06 16:16,128,2022-08-07 1:16
10544,2022-08-06 16:18,N,4,13,60:A4:23:C9:A0:3E,3,28.4,1026,11,14,12,25,78,2022-08-06 16:18,129,2022-08-07 1:18
10545,2022-08-06 16:19,V,3,001B,60:A4:23:7F:3D:48,1.3,26.9,1007,4,4,6,10,89,2022-08-06 16:19,123,2022-08-07 1:19
10546,2022-08-06 16:19,N,4,14,60:A4:23:C9:A0:2F,3.1,32.8,1017,10,10,9,20,70,2022-08-06 16:19,129,2022-08-07 1:19
10547,2022-08-06 16:20,N,4,11,60:A4:23:C9:A0:9B,3,31.7,1012,25,17,14,39,78,2022-08-06 16:20,130,2022-08-07 1:20
10548,2022-08-06 16:21,N,4,15,60:A4:23:C9:A0:3B,3,31.1,1030,15,18,16,33,59,2022-08-06 16:21,129,2022-08-07 1:21
10549,2022-08-06 16:21,V,3,001A,60:A4:23:7C:A5:F3,1.1,27.5,1007,4,4,6,10,92,2022-08-06 16:21,123,2022-08-07 1:22
10550,2022-08-06 16:22,N,4,12,60:A4:23:C9:A0:4D,3,25.1,1026,12,16,14,29,77,2022-08-06 16:22,130,2022-08-07 1:22
10551,2022-08-06 16:22,N,4,16,60:A4:23:D4:5D:A3,3.1,32.4,1006,19,25,22,45,77,2022-08-06 16:22,129,2022-08-07 1:22
10552,2022-08-06 16:24,N,4,17,60:A4:23:D4:5D:C7,3.1,29.8,1009,47,58,45,101,79,2022-08-06 16:24,129,2022-08-07 1:24
10553,2022-08-06 16:24,V,3,001C,60:A4:23:7F:49:30,1.3,29.3,1007,5,5,5,10,93,2022-08-06 16:24,94,2022-08-07 1:24
10554,2022-08-06 16:25,N,4,18,60:A4:23:C9:A0:E3,3.1,31.6,1006,16,24,19,40,79,2022-08-06 16:25,129,2022-08-07 1:25
10555,2022-08-06 16:25,V,3,001D,60:A4:23:7F:3D:52,1.3,24.9,1007,5,4,6,10,93,2022-08-06 16:25,124,2022-08-07 1:25
10556,2022-08-06 16:26,N,4,10,60:A4:23:C9:A0:4C,3,30.2,1006,22,26,19,46,69,2022-08-06 16:26,131,2022-08-07 1:26
10557,2022-08-06 16:26,N,4,19,60:A4:23:D4:5D:84,3,35.2,1026,7,8,8,16,68,2022-08-06 16:26,129,2022-08-07 1:26
10558,2022-08-06 16:28,N,4,13,60:A4:23:C9:A0:3E,3,27.8,1026,5,6,8,13,67,2022-08-06 16:28,130,2022-08-07 1:28
